smiles,pka
CN1CCC/C1=N\CC(F)(F)F,9.33
[O-][S+]1CCN2CCN=C2C1,8.39
C=CCNC(=N)C(Cl)(Cl)Cl,4.35
CCN(CCCl)Cc1ccc(C)cc1,8.04
N=C(CS)NC1Cc2ccccc2C1,12.05
N=C(CS)NC1CCc2ccccc21,11.57
C[C@@](N)(CCCN)C(=O)O,10.34
NCC12CCCC3CC(CCC31)C2,9.9
C1=CC2C3CNCC3C1C1CC21,11.64
C1CC2C1C1CCC2C2CNCC12,11.58
CCCCCCCc1ccccc1OCCNCC,9.61
Nc1ccc(C(=O)O)c(Br)c1,2.02
NC1CCc2c(O)ccc(O)c2C1,9.46
CNCC1CC2CC3CC(C2)C1C3,10.68
CCSCCNCC(O)COc1ccccc1,9.22
COc1cc(CCN)cc(OC)c1Br,9.74
CC(C)(CN)CCC(N)C(=O)O,10.07
CN(C)NC1=NCCc2ccccc21,8.86
CN(C)c1cccc(C(=N)N)c1,11.71
CN(C)c1ccc2nc(N)oc2c1,3.38
Nc1ccc2c(c1)N=C(O)CN2,5.92
Oc1ccccc1C(O)Cn1ccnc1,6.48
Cc1nc(N)ncc1-c1ccncc1,4.83
CCCCc1nc(N)ccc1C(=O)O,8.32
Nc1ccc(C(=O)O)c(Cl)n1,2.29
CCCCc1cc(N)ncc1C(=O)O,8.43
C=C1CC23CCCC2(CNC3)C1,11.24
CCCCCn1c(N)nc2ccccc21,7.67
CCCCCn1c(N)nc2ncccc21,5.07
CCCCCn1c(N)nc2cnccc21,5.2
CCCCCn1c(N)nc2ccncc21,6.87
CCCCCn1c(N)nc2cccnc21,4.26
O=C(C1CC1)N1CC2CC1CN2,9.66
CCCC(=O)N1CC2CC(C1)N2,9.13
CCNCCc1c[nH]c2ccccc12,10.39
CCCCCCCCCCCC(=O)NCCCN,9.77
Clc1cncc(N2CCCNCC2)c1,9.62
NOC[C@H]1C[C@@H](N)C1,10.23
CNC(=O)/C=C/CN1CCOCC1,6.41
CCCCc1cnc2ccc(N)cc2n1,4.02
COc1ccc(Sc2ccncc2)cc1,4.74
COc1ccc(Sc2cccnc2)cc1,4.33
CCCCNc1nc2ccccc2nc1SC,2.46
CC(C(=O)O)[C@H]1CCCN1,11.41
CC(CN=C=S)c1ccc(O)cc1,0.9
CN(C)c1ccc2nc(N)sc2c1,5.15
Cn1nccc1C(=O)Nc1nccs1,1.04
NC(C1CCCCC1)P(=O)(O)O,10.3
CC(=C(C#N)C#N)c1nccs1,2.27
C=C(CN)c1ccc(F)c(F)c1,9.17
NCc1ccc(Oc2ccccc2)cc1,9.26
CC(C)NC(=O)CN1CCCNCC1,9.7
c1cncc(CNCCc2cccs2)c1,9.08
NCc1cnc(Nc2ccccc2)nc1,8.74
CC(C)Nc1ncnc2c1CCNCC2,9.51
CCCNCc1ncc(C)c(OC)c1C,8.76
CCn1nccc1CNC(=O)C1CC1,2.03
CN1CCCC1c1ccnc2nccn12,8.16
OCCN1CCC(Cc2nccs2)CC1,8.45
OCCN1CCCCC1c1cc[nH]n1,7.36
Cc1cncc(C2CCCN2CCO)n1,7.78
OC1(CNc2ccccc2)CCNCC1,9.71
COCC(O)CNc1cncc(Br)c1,3.69
CCCC(O)CNc1cncc(Br)c1,3.7
CCc1nnc(CSc2ccccn2)o1,3.34
c1cc(CNCCC2CCCO2)ccn1,9.13
Oc1cccc(CNCC2CCCO2)c1,8.48
NCC1(CN2CCOCC2)CCCCC1,9.58
Cc1cc(CSCc2ccccn2)on1,4.28
CCOc1ccccc1C(N)CC(C)C,9.02
CCCn1nnnc1CSc1nccn1CC,4.95
CSCC(=O)Nc1ncc(I)cc1C,2.86
CCC(C)NC(=O)CN1CCOCC1,5.59
O=C(c1cccnc1)N1CCSCC1,3.61
NCc1csc(CCc2ccccc2)n1,8.07
COc1ccc(Cn2ccnc2)cc1F,6.47
Cc1ccccc1C1(CN)CCCCC1,9.49
Cc1ccccc1C1(CN)CCOCC1,9.48
CCC(=O)N(CC)CCc1nccs1,2.49
C1CCN(CCOC2CCNCC2)CC1,10.06
COCCN(CCOC)c1ncccc1Cl,4.68
COCC(C)NC(=O)CN1CCCC1,7.77
CSCC(C)(O)CNc1ncccc1I,5.05
Cc1sc(CN)nc1-c1ccccc1,7.84
NCc1ccnc(Oc2ccccc2)c1,8.96
Cn1ncnc1NCc1ccc(F)cc1,3.25
CC1CN(CCc2ccncc2)CCO1,7.23
COc1ccc(CNCC2CC2)cc1F,9.32
CNc1cc(-c2ccncc2)ncn1,4.85
Cc1ncncc1-c1ccnc(N)n1,3.47
c1cncc(NCCNC2CCSC2)c1,9.3
CC(CO)NCc1csc2c1CCCC2,8.81
Cc1cnccc1NCCNC1CCSCC1,9.86
COCc1nc(CNC2CCSC2)no1,6.46
CCCn1cnnc1CNC1CSCCSC1,7.27
COc1ncccc1NC(=O)C1CC1,2.36
CCCNC(=O)NCc1cccnc1OC,2.7
CCOCCN1CCn2c(C)nnc2C1,5.27
c1ccc(COCCn2ccnc2)cc1,6.49
NC(=O)CCC(=O)c1cccnc1,3.81
O=C(O)CNC(=O)c1ccncc1,3.57
O=C(O)CCC(=O)c1cccnc1,4.0
CNc1nc(NC)nc(N(C)C)n1,9.02
CCCCC1C(N)=Nc2ccccc21,8.71
CN(C)CC1CCc2sccc2C1=O,8.49
CN(C)CC1Cc2ccccc2C1=O,8.5
Nc1ccc2c(N)nc(N)nc2c1,9.02
Cc1ccc(NC(=N)NCCO)nc1,9.15
Cc1cc(N)c2c(c1)SSSSS2,2.36
CCCNC(=N)Nc1ccc(C)cn1,9.81
Clc1ccc(NC2=NCCN2)nc1,8.16
CN1CCCCC1c1cncc(Cl)n1,6.82
COc1cccc(NC2CCNCC2)c1,9.98
COc1ccc2c(ccn2CCCN)c1,10.31
N#Cc1cnc2nc1NCCCCCCC2,2.63
OCCN1CN(CCO)CN(CCO)C1,4.12
COc1nc(N)c2nc[nH]c2n1,4.59
c1cc2c(cn1)C1CCCN1CC2,9.26
c1cc2c(cn1)CCN1CCCC21,9.38
CNCc1ccc(Cn2cccn2)cc1,9.39
Cc1ccccc1NCc1cnc[nH]1,6.61
CN(C)CCOC(=S)OCCN(C)C,8.63
O=C(OC1CCCCC1)n1ccnc1,3.66
CCCCCCOC(=S)OCCCN(C)C,9.46
S=C(OC1CCCCC1)n1ccnc1,3.98
CCNc1nc(NC)c2ccccc2n1,6.74
NC1CC23CCCCC2(CCC3)C1,10.42
NC[C@@H](F)CP(=O)(O)O,9.01
CC(Oc1ccccc1)C1CCCN1C,9.33
CN1CCNc2nc3ccccc3nc21,3.19
Cc1nc2cc(Br)ccc2nc1NN,6.21
CCCCCCCCCCNS(N)(=O)=O,0.31
CCc1nc2ccccc2n1CCCCOC,5.81
CC(CC(=O)O)C(N)C(=O)O,9.6
CNC(=S)N1CCC(N(C)C)C1,8.81
CN1CCN(C(=O)N(C)C)CC1,6.9
Cc1c(N)nc(C2CC2)nc1Cl,3.65
NC(=S)NNC(=O)c1ccncc1,3.19
N#Cc1c(N)nc2ncncc2c1N,2.9
Cc1ccsc1/C=C/c1cccnc1,4.87
C#Cc1cncc(-c2ccsc2)c1,3.75
CCc1cncc(-c2sccc2C)c1,4.87
Cc1cc(-c2sccc2C)cnc1C,5.57
Cc1cscc1-c1cncc(CO)c1,4.25
CN1CCCC[C@H]1c1cccnc1,8.44
c1cncc([C@@H]2CCCN2)c1,9.92
Cn1c2c(c3ccccc31)CCNC2,9.03
Cc1c(CC(C)N)ccc2c1OCO2,10.03
Cc1cc(CC(C)N)cc2c1OCO2,10.02
Cc1cc2c(cc1CC(C)N)OCO2,10.02
CNC1(C)C2CCC(C2)C1(C)C,10.88
Cn1nc(S(N)(=O)=O)sc1=N,5.36
Nc1ccc(S(N)(=O)=O)cc1I,1.33
Nc1ccc(S(N)(=O)=O)cc1F,1.14
NCc1ccc(S(N)(=O)=O)cc1,9.04
NNc1ccc(S(N)(=O)=O)cc1,4.9
Nc1nc(O)c2c(Cl)cccc2n1,2.3
Nc1nc(N)c2cc(Br)ccc2n1,6.12
Nc1nc2ccccc2c(=O)[nH]1,5.81
NCc1ccc2nc(N)nc(N)c2c1,9.12
Nc1nc(N)c2cc(Cl)ccc2n1,6.11
Nc1nc(N)c2c(Cl)cccc2n1,6.39
Cc1ccccc1OCC(O)CNC(C)C,9.67
CCC1CCc2nc(N)nc(N)c2C1,7.76
NCCc1c[nH]c2ccc(O)cc12,10.0
CC1(C)Cc2ccccc2C(N)=N1,9.91
NC1=NC(C2CC2)Cc2sccc21,8.8
NC1=NC(C2CC2)Cc2ccsc21,7.89
COc1cccc(Oc2cncnc2O)c1,0.62
Oc1ncncc1Oc1ccc(Cl)cc1,0.62
Oc1ncncc1Oc1cccc(Cl)c1,0.62
COc1ccc(Oc2cncnc2O)cc1,0.62
COc1ccc(OC)c(CC(C)N)c1,9.91
CN1CCCC(c2cccc(O)c2)C1,8.83
Nc1ccccc1C(=O)NCC(=O)O,2.47
NCCCNCc1c[nH]c2ccccc12,10.01
N#CN1Cc2cc3ccccc3nc2C1,3.93
O=C(NCCn1ccnc1)c1ccco1,6.78
C=C=C(CN)Cc1ccc(OC)cc1,9.1
C=C=C(CN)Cc1ccc(Cl)cc1,9.1
CN(C)/C=C\[N+](=O)[O-],3.65
Cc1cc(C(C)C)nc2ccccc12,5.6
CCCCCc1cc(C)c2ccccc2n1,5.73
Cc1cc(C2CC2)nc2ccccc12,5.52
CC(C)Oc1ccccc1N1CCNCC1,8.84
Cc1c(O)noc1CC(N)C(=O)O,7.56
Cc1cc([C@H]2CCCN2C)on1,8.02
Cc1cc([C@@H]2CCCN2)on1,9.06
c1cncc(O[C@H]2CCNC2)c1,10.26
Nc1c(O)c(Cl)cc(Cl)c1Cl,1.7
CNCC(c1ccccc1)c1ccccc1,10.16
c1ccc2c(c1)cc1n2CCCNC1,9.39
Oc1c(I)cc(Cl)c2cccnc12,3.28
c1ccc(CSc2ncc[nH]2)cc1,5.37
c1ccc(CSc2nc[nH]n2)cc1,0.74
N[C@@H](CC(=O)O)C(=O)O,9.61
C/C=C(\NC(=O)CN)C(=O)O,8.13
O=C(Nc1ccccn1)C(F)(F)F,3.84
Cc1noc(C2=CCC(C)NC2)n1,8.87
Cc1noc(C2=CC(C)CNC2)n1,8.95
O=C(Nc1ccccn1)c1ccccn1,2.65
CN1CCC=C(c2nc(N)no2)C1,7.55
Cc1noc(C2=CCCN(C)C2)n1,7.61
c1csc(-c2cn3ccsc3n2)c1,3.27
c1cc(-c2cn3ccsc3n2)cs1,3.52
Nc1ccc(N(CCCl)CCCl)cc1,5.6
Sc1ccc(N(CCCl)CCCl)cc1,2.27
Oc1ccc(N(CCCl)CCCl)cc1,2.79
NCc1cccc(C(F)(F)F)c1Cl,8.89
Cc1onc(O)c1CC(N)C(=O)O,7.8
CN(C)CCc1c[nH]c2sccc12,9.51
CN(C)CCc1c[nH]c2ccsc12,9.51
C=CCc1ccccc1OCC1=NCCN1,9.26
CCCCc1ccc(C2=NCCN2)cc1,9.82
Cc1cccc(C2=NCC(C)N2)c1,9.35
Cc1ccc(C2=NCC(C)N2)cc1,9.55
Cc1ccccc1OC(C)C1=NCCN1,9.27
Cc1ccc(F)c(C2=NCCN2)c1,7.64
Cc1ccc(-c2ncc[nH]2)cc1,6.34
Fc1cc(F)cc(C2=NCCN2)c1,8.3
Cc1c(C#N)cccc1C1=NCCN1,9.27
Nc1noc(C2CN3CCC2CC3)n1,9.23
Cc1noc(C2CN3CCC2CC3)n1,9.24
Cc1cnc(C2CN3CCC2CC3)o1,9.29
CC(C)CCC#CCCc1c[nH]cn1,6.71
Cc1ccc(C2CN3CCC2CC3)o1,9.39
Cc1nc(C2CN3CCC2CC3)no1,7.71
Cc1coc(C2CN3CCC2CC3)n1,9.28
Cc1cc(C2CN3CCC2CC3)on1,9.32
Cc1coc(C2CN3CCC2CC3)c1,9.39
Cc1nnc(C2CN3CCC2CC3)o1,9.25
Nc1cc2nc3ccccc3nc2cc1N,4.42
NCCc1c[nH]c2ccc(F)cc12,9.74
CCC(C)C(N)C(=O)N1CCCC1,8.5
NCCc1[nH]cnc1Cc1ccccc1,9.83
NCCc1ccc(O)c2nc(O)sc12,9.76
CCc1[nH]c(O)nc1C(=O)OC,2.18
CN1CC=C(c2ncccc2Cl)CC1,7.24
CCN(CCCN)CCCCN(CC)CCCN,10.64
CO/N=C\C1=CC2CCN(C1)C2,8.17
Cc1ccc(N(CCCl)CCCl)cc1,2.22
CCNCCCN1CCN(CCCNCC)CC1,10.55
COC(=O)C1=CC2CCN(C1)C2,8.08
NCC(O)/C1=C/CC/C=C\CC1,9.53
CO/N=C(/F)C1=CCCN(C)C1,7.71
NCCc1c[nH]c2cc(O)ccc12,9.95
NCCc1c[nH]c2cccc(O)c12,9.86
N[C@@H](CO)Cc1c[nH]cn1,9.22
Cc1cccc(N(CCCl)CCCl)c1,2.03
c1ccc(CCNCCN2CCCC2)cc1,9.8
c1ccc(CCCCCN2CCCC2)cc1,10.16
CCCCCC(CN=C(N)N)C(=O)O,12.01
CCCCCC(CC(=O)O)N=C(N)N,12.12
N=C(N)N1CCCC(C(=O)O)C1,12.78
O=C(O)CCNc1nc2ccccc2s1,3.28
CN(Cc1ccccc1)C1CCCCC1O,9.43
Nc1ncnc2c1cnn2CCC(=O)O,4.31
NC(N)=NC[C@H](N)C(=O)O,12.01
N=C(N)NCCc1c[nH]c(S)n1,12.24
CCCCc1cccc(N2CCNCC2)n1,8.8
N=C(N)/N=C(\N)NCC(=O)O,12.04
C=CCN1C(C)Cc2ccccc2C1C,8.92
CC(C)=NNC(=N)NNCC(=O)O,9.6
CN(C)/N=C(\NN)NCC(=O)O,10.2
NC(Cc1ccccc1)Cc1ccccc1,9.97
Cc1nnn(C2CN3CCC2CC3)n1,9.0
Cn1cc(C2CN3CCC2CC3)nn1,8.32
O=CNCCNCC(O)COc1ccccc1,8.79
Cn1nnc(C2CN3CCC2CC3)n1,7.96
Cc1cn(C2CN3CCC2CC3)nn1,9.09
Cc1cnn(C2CN3CCC2CC3)n1,9.01
Cn1ncc(C2CN3CCC2CC3)n1,8.12
Cn1cnc(C2CN3CCC2CC3)n1,8.13
CN1CC=C(CCc2ccccc2)CC1,8.9
Cc1ncn(C2CN3CCC2CC3)n1,9.07
CN1CC=C(c2ccccc2CO)CC1,8.34
NSc1[nH]c(N)nc2ncnc1-2,3.76
c1ccc(OCCNc2ccncc2)cc1,8.81
CC(C)COCC(O)CNC(C)(C)C,9.96
CC(C)(C)NCC(O)COCC1CC1,9.96
O=C(O)c1cccc(C(=O)O)n1,7.02
CN(c1ccc(O)cc1)n1cccc1,15.0
CCN1C(=O)OCC1Cc1cncn1C,6.36
NC(=O)c1ccc2c(c1)CNCC2,8.51
CC(=O)c1ccc2c(c1)CNCC2,8.73
N/C(=N/N=C/c1ccccn1)NO,5.51
CNc1ccc2nc(O)c(O)nc2n1,1.05
NC(CS)c1cccc(C(=O)O)c1,9.02
COc1ccccc1OCC(O)CN(C)C,8.7
Cc1ccsc1/C=N/N=C(/N)NO,5.54
C=C(c1ccccc1OC)n1ccnc1,6.07
NC(CS)c1ccc(C(=O)O)cc1,9.04
NCCc1c[nH]c2ccc(N)cc12,9.8
N=C(N)c1ccc2[nH]ccc2c1,11.22
CCCNC1CCc2cccc(OC)c2C1,10.35
COc1c(Cl)cccc1N1CCNCC1,8.83
Cc1cc(Cl)nc2cc(N)ccc12,3.52
CN(C)c1ccc2ccc(N)cc2n1,7.9
Cc1ccc2ccc(N(C)C)cc2n1,7.03
CN(C)c1ccc2ccc(N)nc2c1,8.09
Cc1cnc2cc(N(C)C)ccc2c1,6.76
CN(C)c1ccc2ccc(O)nc2c1,3.94
COc1ccccc1N1CCCC(=O)N1,0.25
NC(CCCP(=O)(O)O)C(=O)O,9.56
COc1ccc2c(C)nc(O)cc2c1,1.3
CC1(N)C(=O)CCc2ccccc21,7.43
NC(C#CP(=O)(O)O)C(=O)O,8.42
CCNCCCNCCCCCCCCNCCCNCC,10.92
CCSCCN(CC(=O)O)CC(=O)O,7.48
NCC1CCCc2cc(O)c(O)cc21,9.38
CCNCC1CCCc2c1ccc(O)c2O,9.48
CCc1ccc2nc(N)nc(N)c2c1,7.13
NCC(O)COc1cccc2ccccc12,9.32
CC(C)CNCC(O)COc1ccccc1,9.89
CN(C)CC1Cc2c1ccc(O)c2O,9.07
CCC(N)Cc1ccc2c(c1)CCN2,10.12
Cc1c(CC(C)N)ccc2c1CCN2,10.11
Cc1cc2c(cc1CC(C)N)CCN2,10.11
CCCCNc1ccc(C(=O)OC)nc1,2.32
Cc1cc(N(C)C)ccc1CC(C)N,10.1
OCCNc1ccnc2cc(Cl)ccc12,7.29
CNCC(O)c1ccc(O)c(OC)c1,9.25
CC(N)Cc1c[nH]c2ccccc12,9.96
COc1ccc(CC(C)N)c(OC)c1,9.96
O=C(O)CCO/N=C/c1ccccc1,3.44
C/C(=N\OCCC(=O)O)C1CC1,3.07
O=C(O)CCO/N=C\c1ccccc1,3.44
O=C(O)CCO/N=C/C1CCCCC1,3.6
COc1ccc(OC)c2c1CC(N)C2,9.79
CC(C)(CO)NCCNC(C)(C)CO,9.5
CC(O)C(C)NCCNC(C)C(C)O,9.55
CN(C)c1[nH]ccc2ncnc1-2,2.11
c1ccc(C2C3CCC2CNC3)cc1,10.22
COc1ccc(C2CCCNC2)cc1OC,10.02
Nc1nc(=O)ccn1COC(CO)CO,4.91
CCNCCCCCNCCCCNCCCCCNCC,11.29
OCCCCCn1cnc2c1NC=NCC2O,6.51
N#CCCCn1cnc2c1NC=NCC2O,6.77
Nc1nc(O)nc2c1ccn2COCCO,2.38
Cc1ccc(C/N=C(/N)NO)cc1,9.88
N/C(=N/c1ccc(Br)cc1)NO,8.9
NC(Cc1ccccc1)[PH](=O)O,9.78
CC1c2cc(O)c(O)cc2CCN1C,7.66
CCCCCCn1cnc2c1NC=NCC2O,6.51
c1cnc2c(c1)ccc1cccnc12,4.8
CCOP(=O)(Cc1cccnc1)OCC,4.83
CCCN(CCC)CCc1cccc(O)c1,10.61
N=C(N)NCc1cc(I)cc(I)c1,11.49
CC(N=C(N)N)c1cccc(I)c1,11.3
CC(N=C(N)N)c1ccc(I)cc1,11.24
O=c1c2c(nc3n1CCC3)CCC2,2.4
N=C(N)NCc1ccc(I)c(I)c1,11.45
C=C(CC(N)C(=O)O)C(=O)O,9.48
CN1c2ccccc2CC1C1=NCCN1,9.09
Nc1nc2ccc3c(c2s1)CNCC3,9.07
Oc1nc2c3c(ccc2s1)CCNC3,9.03
CCNC(C(=O)O)c1cc(O)no1,7.35
O=C1NN(c2ccccc2)CC1CCO,0.41
c1ccc2c3c(ccc2c1)CCNC3,9.33
CC1OC2(CCN(C)CC2)CC1=O,8.15
CN(C)C1CCCCC1Cc1ccccc1,10.31
C/C(=C\CN(C)C)c1ccccc1,8.7
CC1OCC2(CCN(C)CC2)C1=O,8.31
COC1CC2(CCN(C)CC2)OC1C,9.83
COCC1CN(c2ccccc2)NC1=O,0.05
NCc1cccc2c1Cc1ccccc1-2,9.22
CNc1cc(CC(C)C)cc(I)c1O,4.86
CC(C)(C)C1CCC(O)C(N)C1,9.87
C/N=C(\N)Nc1cccc(Cl)c1,9.96
CN(C(=N)N)c1cccc(Cl)c1,10.35
N=C(N)Nc1ccc2c(c1)OCO2,10.21
CNCC(O)c1cc(O)c(O)cc1F,9.33
NC1CCc2cc(Cl)c(O)cc2C1,10.05
CNCC(O)c1ccc(O)c(O)c1F,9.34
NC1CCc2cc(O)c(Cl)cc2C1,10.11
NC1CCc2c(ccc(O)c2Cl)C1,10.11
Cc1nc(-c2ccncc2)c[nH]1,6.49
Nc1n[nH]c(-c2ccncc2)n1,3.9
CN(CC#CCN1CCCC1=O)CCCI,6.8
CN(CC#CCN1CCCC1=O)CCBr,6.28
CN(CC#CCN1CCCC1=O)CCCl,6.7
CN[C@H](CC(=O)O)C(=O)O,10.34
Cc1cccc(C)c1NC1=NCCCS1,6.94
CNC(C)Cc1ccc2c(c1)OCO2,10.14
NCc1c2ccccc2cc2ccccc12,9.65
NC(=S)c1ncn2ccc(S)nc12,1.91
NC(=O)c1ncn2ccc(S)nc12,1.18
NCC1c2ccccc2-c2ccccc21,9.64
NCC1c2ccccc2Cc2ccccc21,9.7
NC(=O)c1ncn2ccc(O)nc12,1.1
CN1CCCC1CCSc1ccc(O)cc1,9.81
CC(=O)NCCNCCc1c[nH]cn1,9.12
CC(N)Cc1ccc(Cl)c(Cl)c1,9.98
Cc1c2nc3ccccc3c-2ccn1C,4.24
NC(=O)c1cccnc1N1CCNCC1,8.73
CCn1cnc(CC(N)C(=O)O)c1,9.25
NCCc1c[nH]c(C2CCCC2)n1,9.59
CCCc1ncc2c(C)nnc(O)n12,6.53
CCCc1nc(C)c2cnnc(S)n12,6.49
CCCC1NN=C(SC)n2c1cnc2C,5.94
CCc1nc(C)c2cnnc(SC)n12,6.54
CSc1nncc2c(C(C)C)ncn12,5.98
C=CCSc1nncc2c(CC)ncn12,6.04
CCCc1nc(C)n2c(O)nncc12,6.46
CCCc1nnc(O)n2c(C)ncc12,6.65
CCCc1ncc2c(C)nnc(S)n12,6.61
CCCc1nc(C)c2cnnc(O)n12,6.39
N#CCCN(N)C1Cc2ccccc2C1,5.28
N#CCCN(N)c1nc2ccccc2s1,2.07
Nc1ncnc2c1ncn2C/C=C/CO,4.14
C#CCCN(N)c1nc2ccccc2o1,4.1
Nc1nccc2c1ncn2C/C=C/CO,7.47
Nc1nccc2c1ncn2C/C=C\CO,7.47
CSC[C@@H](C)C(N)C(=O)O,9.57
N#CCCC(N)c1nc2ccccc2o1,6.65
Nc1ncnc2c1ncn2C/C=C\CO,4.14
CSC(C)C[C@@H](N)C(=O)O,9.49
O=P(O)(O)CC(O)Cn1cncn1,2.39
Cn1cc(C#N)c2c(N)ncnc21,4.6
CC1CCC(=O)N1CC#CCN(C)C,7.98
NC1C2CC[C@H]1c1ccccc12,10.03
CCN(CC)CC1COc2ccccc2O1,8.72
NC(Cc1cccc(F)c1)C(=O)O,9.41
COC(=N)NS(=O)(=O)N(C)C,0.54
C/N=C\Nc1c(C)cc(C)cc1C,8.84
CN1CC=C(c2ccc[nH]2)CC1,8.55
Ic1cncc(O[C@H]2CCN2)c1,8.29
O=C1NCC2(CN3CCC2CC3)O1,9.04
NCC(=O)NCC(=O)NCC(=O)O,7.84
NC(=O)CC[C@H](N)C(=O)O,9.31
CN(C)CCc1ccc(N=C=S)cc1,9.15
NC1CCCc2c(O)cc(O)cc2C1,9.43
Oc1ccc(C2CC3CCC2N3)cn1,10.52
Ic1ccc(C2CC3CCC2N3)cn1,10.54
Fc1ccc(C2CC3CCC2N3)cn1,10.53
O=C(Cc1cccnc1)c1ccccc1,4.88
Cc1ccc(C2CC3CCC2N3)cn1,10.6
Nc1ccc(C2CC3CCC2N3)cn1,10.65
Cc1ccccc1OC1=CCN(C)CC1,8.03
CN(C)C1CCc2c(O)cccc2C1,9.51
CCCCNC1CCc2c(O)cccc2C1,10.8
O=C(Cc1ccccn1)C(F)(F)F,4.36
CNCCc1cc(OC)c(Br)cc1OC,9.88
O=C(NN1CC=CCC1)c1ccco1,1.17
CC1=CC(C)(C)Nc2ccccc21,4.07
Fc1ccc2ccoc2c1N1CCNCC1,8.71
O=C(NN1CC=CCC1)C1CCCC1,2.34
COc1cccc(N2CCNCC2)c1OC,8.83
COc1ccc(Cl)cc1N1CCNCC1,8.83
O=C1Nc2ccccc2N2CCNCC12,8.11
CC1=NCCc2cc(O)c(O)cc21,6.15
NC12CC=CCC1CSc1ccccc12,9.63
CNC12CCCCC1CSc1ccccc12,9.56
CNC12CCCCC1CCc1ccccc12,9.98
NC1c2ccccc2CCC12CCCCC2,9.29
CNC12CC=CCC1CCc1sccc12,9.61
CNC12CCCCC1COc1ccccc12,9.25
NC12CC=CCC1CCc1ccccc12,9.83
OCC(CO)OCn1ccc2cncnc21,4.83
c1ccc2c(c1)NCC1CNCCN21,8.71
CNC1c2ccccc2CCC12CCCC2,9.73
NC12CC=CCC1COc1ccccc12,9.25
N#Cc1c(O)[nH]c2cccnc12,2.13
CCc1ccccc1C1=CCN(C)CC1,8.43
c1ccc2c(c1)COC21CCNCC1,9.68
CCC(N)Cc1ccc2c(c1)OCO2,10.04
c1ccc2nc3c(cc2c1)CCCC3,5.27
CCCCCCC/C=C\c1c[nH]cn1,6.13
CNCCOc1cccc2c1CC(=O)N2,9.49
CCCCC/N=C(\S)c1cccnc1S,5.13
N=C(N)c1cc2c(I)cccc2s1,8.59
COc1ccc(C)c2c1CC(N)CC2,9.96
CCSC1CCC2NC1CC2C(=O)OC,9.87
O=C1CN2Cc3ccccc3N=C2N1,4.76
Cc1cccc(Cl)c1N=C1NCCN1,10.29
Fc1cccc(Cl)c1N=C1NCCN1,9.08
O=[N+]([O-])c1ncc[nH]1,0.47
c1ncc2c(n1)C1CCC(C2)N1,8.94
Cc1nsc(C2=CCCN(C)C2)n1,7.27
Cc1nsc(C2CN3CCC2CC3)n1,7.84
Cc1cc(Cl)ccc1N=C1NCCN1,10.67
NC(Cn1cncn1)CP(=O)(O)O,10.18
Cc1cccc(C#Cc2ccccc2)n1,3.76
CCn1cnc2c(N(C)C)ncnc21,3.53
Nc1ncnc2c1ncn2C1CCCCC1,3.77
Nc1ncnc2c1c(I)cn2COCCO,5.81
CC(C)C[C@@H](N)C(=O)NO,7.89
N[C@H](CC(=O)NO)C(=O)O,8.05
CC(C)NCC(O)COCc1ccccc1,9.87
CCCCCC(C)NCCc1c[nH]cn1,10.17
Nc1c(C(F)(F)F)n[nH]c1O,0.18
Nc1c(C2CCCCC2)n[nH]c1O,2.99
N[C@H](C=O)Cc1c[nH]cn1,7.51
Cc1nc2cccc3c2n1CCNC3=O,5.36
N#CC(=C1SCCCS1)n1ccnc1,5.89
O=C(Nc1ccncc1)c1cccnc1,5.62
O=C1CN2Cc3ccncc3N=C2N1,4.04
O=C(Nc1ccncc1)c1ccncc1,5.62
O=C1CN2Cc3ncccc3N=C2N1,3.99
O=C1CN2Cc3cnccc3N=C2N1,4.25
OC1=CC2=NCCN2C2=C1CCC2,6.99
O=C1CN2Cc3cccnc3N=C2N1,3.37
Cc1cc2nc(C)c(C)nc2cc1C,2.93
Cc1nc(O)c(-c2ccccc2)s1,0.1
Nc1nc(-c2ccncc2)c[nH]1,8.32
Cc1n[nH]c(-c2ccncc2)n1,3.94
Cc1sc(-c2cc[nH]n2)nc1O,1.12
N=CC(O)C(O)C(O)C(=N)CO,8.13
CCSc1ccc(N2CCCNCC2)cn1,9.64
Brc1ccc(SCC2CCCCN2)cc1,9.61
N=C1OCCN1Cc1ccc(Cl)nc1,7.66
N=C1SCCN1Cc1ccc(Cl)nc1,9.27
N=C1CCCN1Cc1ccc(Cl)nc1,11.7
CSc1nc2cc(Cl)ccc2[nH]1,4.07
N=C1NCCN1Cc1ccc(Cl)nc1,11.5
N=c1sccn1Cc1ccc(Cl)nc1,9.85
O=C(CN1CCOCC1)c1ccccc1,4.81
NC(=O)N/N=C/c1ccccc1Cl,0.61
CC(C)(N)Cc1ccc(N)cc1Cl,10.24
Cc1cc(N)c(Br)cc1CC(C)N,10.09
NC(=O)N/N=C/CCc1ccccc1,2.38
CCCc1ccc(CC2=NCCN2)cc1,10.27
Fc1ncccc1OC[C@@H]1CCN1,9.71
N[C@H](CCC(=O)O)C(=O)O,9.54
CN1CCC[C@H]1COc1ccccc1,9.03
CNNc1nnc(-c2ccccc2C)s1,5.21
c1ccc2c(c1)CCCC21CCNC1,10.86
Cc1cncn1CC#CCN1CCNC1=O,7.23
Cc1cncn1CC#CCN1CCOC1=O,7.23
