smiles,pka
CCC(=O)c1c(O)cc(O)c(C=O)c1O,6.79
Cc1c(O)ccc(/C=N/NC(N)=S)c1O,9.06
O=C1Nc2ccccc2/C1=N/c1ccccc1,10.06
N=[11C](N)NCC(O)c1cccc(O)c1,9.25
N=[11C](N)NCCc1ccc(F)c(O)c1,8.39
C=C(C#N)C(O)c1ccc(O)c(OC)c1,9.91
COc1cc(CCc2ccccc2O)cc(OC)c1,10.28
COc1cc(CCc2ccccc2O)cc(O)c1C,9.8
CSc1nnc(-c2ccc(Cl)cc2)[nH]1,8.42
CSc1nc(-c2cccc(Br)c2)n[nH]1,9.04
CSc1nc(-c2ccc(Br)cc2)n[nH]1,9.06
CC1Cc2c(C=O)ccc(O)c2C(=O)O1,7.51
CCC(C)C(NOCc1ccccc1)C(=O)NO,8.7
O=C(N/N=C/N1CCOCC1)c1ccncc1,9.84
Cc1cccc(C)c1NC(=O)NC(=O)CCl,10.32
Cc1cccc(NC(=O)NC(=O)CCl)c1C,10.32
Cc1ccc(NC(=O)NC(=O)CCl)cc1C,10.33
O=C(Nc1ccc(O)cc1)c1ccccc1Cl,9.44
O=C(Nc1ccccc1O)c1cccc(Cl)c1,8.77
CCCSC(=S)NCc1c[nH]c2ccccc12,7.41
O=S(=O)(NC1CCCCC1)NC1CCCCC1,11.01
CCN1CNS(=O)(=O)c2cc(F)ccc21,9.47
CN1CNS(=O)(=O)c2cc(Cl)ccc21,9.63
CCN1CNS(=O)(=O)c2cc(I)ccc21,9.69
CCN1CNS(=O)(=O)c2cc(C)ccc21,10.4
CCN1CNS(=O)(=O)c2cc(N)ccc21,10.39
C/C(=N\NC(=S)NO)c1ccc(C)cc1,10.39
O=C1Nc2ccccc2/C1=N/NC(=S)NO,9.79
COc1ccc(-c2ccncc2)cc1C(N)=O,13.7
c1coc(CNc2ncnc3[nH]cnc23)c1,9.86
COCc1c(Br)c(O)c(O)c(Br)c1Br,6.71
O=Cc1c(Br)c(O)c(O)c(Br)c1Br,5.02
C=CCc1cc(-c2ncc(O)cn2)ccc1O,8.44
NC(=O)c1cncc(N2CC3CC2CN3)c1,13.49
Oc1ccc(Cl)cc1/C=N/Cc1ccccc1,8.35
Oc1ccc(Cl)cc1/C=N/Cc1cccnc1,8.35
Oc1ccc(Cl)cc1/C=N/CC1CCCCC1,8.36
Cc1ccccc1-c1nc[nH]c1CC(=O)O,4.4
CC(C)=Cc1ccc(C(C)C(=O)O)cc1,4.71
CC(C(=O)O)c1ccc(CC2CCC2)cc1,4.59
CCC(CC)c1cccc(C(C)C(=O)O)c1,4.88
CCC(=O)c1cccc(C(C)C(=O)O)c1,4.15
N[C@@H](CCS(=O)(=O)O)C(=O)O,-1.25
Cc1cn(C2CCCC2)c(=O)[nH]c1=O,10.31
O=c1[nH]c(=O)n(C2CCCC2)cc1F,8.43
O=c1[nH]c(=O)n(C2CCCC2)cc1I,8.81
COc1cccc(O)c1C/C=C/c1ccccc1,9.29
COc1cc(O)ccc1C/C=C/c1ccccc1,9.46
O=C(O)C1CCC(CNCc2ccncc2)CC1,4.16
O=C(O)CC(O)c1nc2ccccc2[nH]1,4.06
O=c1oc2cc(O)ccc2cc1-c1cccs1,7.26
Nc1cc(C(=O)O)ccc1NCc1cccnc1,5.51
Nc1cc(C(=O)O)ccc1SCc1ccccc1,4.8
CS(=O)(=O)Nc1ccc(C(=O)O)nc1,4.12
O=Cc1c(/C=C/O)nc2ccccc2c1Cl,6.35
O=C(/C=C/c1ccccn1)c1ccccc1O,7.19
CCOc1ccccc1NC(=O)CSc1ccccn1,12.13
Oc1ccc(O)c(SCCCCN2CCOCC2)c1,9.53
CC(C)c1ccc(/C=N/NC(N)=S)cc1,11.71
CN(C)c1ccc(/C=N/NC(N)=S)cc1,11.71
CCc1cccc2[nH]cc(CC(=O)O)c12,4.8
CCc1ccc2[nH]cc(CC(=O)O)c2c1,4.79
CCc1ccc2c(CC(=O)O)c[nH]c2c1,4.79
CC(C)=CCc1c(O)c2ccccc2oc1=O,5.64
O[C@@H]1[C@@H](O)CN[C@@H]1O,12.47
O=C(O)CN(CC(=O)NO)Cc1ccccc1,3
O=C1NCCc2c1[nH]c1ccc(O)cc21,9.55
CNC(=O)c1cc(O)cc(C(=O)NO)c1,8
C[C@@]1(CO)C=Cc2cc(O)ccc2O1,9.83
COc1ccc(N(O)C(=O)C=O)c(O)c1,7.84
COc1cc(OC)c(C=O)c(C(=O)O)c1,3.7
COc1cc(OC)c2c(c1N)C(=O)OC2O,11.06
COc1cc(OC)c2c(c1O)C(=O)OC2O,10.33
CCCCc1cc(-c2nnn[nH]2)n[nH]1,3.41
O=C(NO)c1cc2ccc(Cl)cc2[nH]1,8.86
Cn1c(C(=O)NO)cc2ccc(Cl)cc21,8.82
N#Cc1cc(Cl)ccc1/C=C/C(=O)NO,9.55
CCCc1c(Cl)[nH]c(=O)[nH]c1=O,8.32
O=C(Cc1cccs1)Nc1ccc(Cl)cc1F,11.81
CC(=O)O/C(=C\SC(C)=O)C(=O)O,2.22
COC(=O)C(O)(CC(=O)O)CC(=O)O,3.37
O/N=C1\CCCc2cc3c(cc21)OCCO3,7.38
COC(=O)/C=C/c1cn[nH]c(=O)c1,10.44
CC(C)C1SC(Nc2ccccc2F)=NC1=O,6.8
NNC(=O)[C@@H](N)Cc1c[nH]cn1,12.27
Nc1nc(Cc2ccccc2)cc(=O)[nH]1,8.14
CC1(c2ccccc2)CC(=O)NC(N)=N1,11.38
O=C(O)c1c(O)cccc1CCC1CCCCC1,2.64
O=C(O)c1c(O)cccc1CCc1ccccc1,2.63
O=C(Nc1ccc(Cl)cc1)c1ccccc1O,7.93
CC(C)/C=N/NC(=O)c1ccc(O)cc1,8.33
C=CCC/C=N/NC(=O)c1ccc(O)cc1,8.33
CCCCC/C=N/NC(=O)c1ccc(O)cc1,8.33
Nc1nc(-c2nc3ccccc3[nH]2)cs1,10.26
O=C(O)Cc1ccc(NCc2ccccc2)cc1,3.34
Nc1nc2[nH]cnc2/c(=N\O)[nH]1,7.88
O=C(O)C(Cc1cccnc1)P(=O)(O)O,1.57
CC1(CCC(=O)O)CC2(CCCCC2)OO1,4.57
Fc1ccc2[nH]cc(-c3nccs3)c2c1,13.93
Fc1ccc2c(-c3nccs3)c[nH]c2c1,13.49
CCC[C@H](C(=O)NC(N)=O)C(C)C,11.76
C[C@](N)(/C=C/[123I])C(=O)O,1.21
O=C(O)C1CSC(c2ccc(Cl)cc2)N1,2.61
CN(C)Cc1cc(O)ccc1Sc1ccccc1N,9.17
COc1cc(C(=O)O)ccc1Oc1ccccc1,4.08
CC(C)Cc1cc(=O)c2cc(O)ccc2o1,9.16
CC(C)Cc1cc(=O)c2ccc(O)cc2o1,6.52
CC(C)(C)c1oc2ccccc2c(=O)c1O,9.15
C=CCc1sc(Br)c(Br)c1OCC(=O)O,2.54
Cc1cccc(O)c1NC(=O)Nc1ccccc1,8.83
N=C(N)N1CCCC(C(CS)C(=O)O)C1,4.22
N=C(N)N1CCC(C(CS)C(=O)O)CC1,4.24
CC(=N)N1CCC(C(CS)C(=O)O)CC1,4.34
N=C(N)c1ccc(C(CS)C(=O)O)cc1,3.87
Cc1c/c1=N\SNC(=O)C1(C#N)CC1,10.48
O=C(O)COc1ccc(F)cc1C1CCCCC1,3.81
O=C(O)COc1ccc(Cl)cc1C1CCCC1,3.71
CCOC(=O)NNC(=O)Nc1ccc(F)cc1,10.64
CCOC(=O)/N=N/C(=O)Nc1ccccc1,10.18
O=C(O)c1cc(-c2ccccc2)n[nH]1,3.5
O=C(O)c1cc(Cc2ccccc2)n[nH]1,3.54
CC/C=C/[C@@]1(C)SC(=O)C=C1O,6.91
CCC/C=C/[C@]1(C)SC(=O)C=C1O,6.97
Oc1ccc(Cl)cc1CNc1cccc(Cl)c1,8.66
Oc1ccc(Br)cc1CNc1ccc(Cl)cc1,8.79
C/C=C/C=C/C(=O)Nc1cccc(O)c1,9.23
O=C1Nc2ccccc2CN2CCC[C@@H]12,12.96
Cc1nnsc1C(=O)NCc1c(F)cccc1F,11.29
O=C(NCc1ccccn1)c1snnc1C1CC1,11.46
CCCN1CCOC(c2ccc(F)c(O)c2)C1,8.28
CCCN1CCOC(c2cc(O)cc(O)c2)C1,9.09
CCCN1CCOC(c2ccc(O)c(N)c2)C1,10.28
CN1CCN(c2ncc(C(=O)NO)s2)CC1,8.38
O=C(N/N=C/c1ccccn1)c1ccncc1,9.86
O=C(N/N=C/c1ccccn1)c1ccccc1,10.62
Oc1ccc(-c2nc3ccccc3o2)cc1Cl,7.07
Oc1ccc(-c2nc3ccccc3o2)cc1Br,7.22
C[C@H]1OC(=O)c2c(O)cccc2C1O,9.57
Cc1c(CCO)c(=O)oc2cc(O)ccc12,7.77
O=C(OC1CCC1)c1cccc(=O)[nH]1,9.51
O=C(OCCc1ccccc1)c1cccc(S)n1,7.54
O/N=C/C1CCN(CCCc2ccccc2)CC1,10.84
Oc1ccc(Cc2ccc(O)c(O)c2)cc1O,9.11
Oc1ccc(Br)cc1Cc1cc(Br)ccc1O,7.33
NCC1(Cc2noc(=O)[nH]2)CCCCC1,8.3
NCC1(Cc2noc(=S)[nH]2)CCCCC1,7.75
NCC1(Cc2n[nH]c(=O)o2)CCCCC1,7.29
OCc1cc(OCc2cc(O)ccc2O)ccc1O,9.32
COc1cc(=O)[nH]c2c(OC)cccc12,11.78
CC(C)C(=O)O/N=C/c1ccc(O)cc1,9
Nc1nc(-c2ccco2)c2nc[nH]c2n1,9.81
Nc1nc(-c2ccco2)c2cc[nH]c2n1,13.53
Nc1nc(-c2ccco2)c2cn[nH]c2n1,9.06
Nc1ncnc2c1N=C(c1ccccc1)CCN2,10.55
NC1CCN(c2ncnc3[nH]ccc23)CC1,13.6
NC1CCN(c2ncnc3[nH]ncc23)CC1,9.01
NC1CCN(c2ncnc3[nH]cnc23)CC1,9.62
Cc1ccc(O)c(/N=N\c2ccccc2)n1,7.56
CC(C)(C)CC(C)(C)c1ccc(O)cc1,10.23
Cc1cccc2c1C(N)=NC(C1CCC1)N2,12.93
CN(CCC[C@H](N)C(=O)O)C(N)=O,2.35
CCCCNCC(P(=O)(O)O)P(=O)(O)O,0.71
O=C(O)/C=C\C(=O)NCCc1ccccc1,3.38
O=C(NCCCl)Nc1cccc(C(=O)O)c1,3.92
C/C(=N/NC(N)=S)c1ccc(Br)cc1,11.67
COc1ccc(/C(C)=N\NC(N)=S)cc1,11.67
C/C(=N/NC(N)=S)c1ccc(O)cc1O,8.58
Oc1cc2c(cc1O)C(c1ccco1)NCC2,9.4
O=c1cc(CCl)c2ccc(O)c(O)c2o1,7.95
CC(=O)Nc1cc(-c2ccccc2)ccc1O,8.69
Nc1nnc(C(F)(F)S(N)(=O)=O)s1,5.73
Cc1[nH]c(=O)n(C)c1-c1ccccc1,10.98
CCCCCCCCCCCCSCC(=O)C(F)(F)F,9.86
Cc1cc(=O)oc2c(C=O)c(O)ccc12,6.83
CCCOc1cc(NC(C)=O)nc(SCCC)n1,10.81
Cc1cc(=O)oc2c(C#N)c(O)ccc12,6.55
CN1CCC=C(c2nsnc2OCC(=O)O)C1,3.14
O=C(CCCCCNC(=S)CS)Nc1ccccc1,9.73
O=C(CS)CCCCCCC(=O)Nc1ccccc1,9.6
O=C(CCCCCCC(=S)NO)Nc1ccccc1,10.31
Nc1c(O)cccc1Nc1ncnc2ccncc12,10.47
Nc1c(F)cccc1Nc1ncnc2ccncc12,13.7
CC(C)CCOc1nc(N)nc2[nH]cnc12,8.98
CCC(C)COc1nc(N)nc2[nH]cnc12,8.98
CCCCCCCOc1nc(N)nc2[nH]cnc12,8.98
CC(=O)COc1nc(N)nc2[nH]cnc12,8.98
C=C(C)COc1nc(N)nc2[nH]cnc12,8.98
C=CCCCCOc1nc(N)nc2[nH]cnc12,8.98
Nc1nc(OCC(O)CO)c2nc[nH]c2n1,8.98
c1nc2cnc(NC3CCCCC3)nc2[nH]1,10.54
COC(=O)c1c(C)cc(O)c(C=O)c1O,7.72
CC(C)=CCc1cc(/C=C/C=O)ccc1O,8.85
C[C@@H]1Cc2cccc(O)c2C(=O)O1,9.65
CC(=O)Cc1cc(O)c(C)c(O)c1C=O,7.74
COc1cc2c(c(OC)c1OC)C(O)CNC2,13.79
C/C=C/C1=C(C)C(=O)C(C)(O)O1,10.46
COC(=O)Cc1cc(O)c(OC)c(Br)c1,9.25
CCCc1cc(=O)c2c(O)cc(O)cc2o1,6.59
CC1OC(=O)c2cc(O)c(O)c(O)c21,7.84
CCc1cc(=O)c2c(O)cc(OC)cc2o1,7.38
CC(C)=CCc1cc2ccc(=O)oc2cc1O,7.64
S=C(Nc1ccccc1Cl)OCCc1ccccn1,6.51
Oc1ccccc1OCCOC(=S)Nc1ccccc1,6.7
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,13.63
COc1ccccc1CNC(=O)Cc1ccccc1O,9.29
Cc1cc2n[nH]c(=O)n2c2ccccc12,9.27
CCCCP(=O)(O)C1=CC[C@H](N)C1,3.56
CP(=O)(O)[C@H]1C[C@@H](N)C1,1.89
CP(=O)(O)[C@H]1CC[C@H](N)C1,1.92
CCOc1cc2c(cn1)[nH]c1ccccc12,13.45
Oc1ccc2c(c1)CCNCCc1ccccc1C2,9.83
CC(C)=CCC/C(C)=C/C=C/C(=O)O,4.51
COc1cc2c(cc1O)CN(C(C)=O)CC2,9.82
CCc1c(O)c(=O)ccn1CCCn1ccnc1,11.58
CCc1c(O)c(=O)ccn1CCN1CCCCC1,11.94
O=c1ccn(CCN2CCCCC2)c(CO)c1O,11.45
CC/C=C\CC1C(=O)C=CC1CC(=O)O,4.66
CCCCOc1ccc(Oc2ccc(O)cc2)cc1,9.7
Cc1cc(I)ccc1Nc1ccccc1C(=O)O,3.88
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,4.13
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,10.49
Oc1cnc(Nc2nc3ccccc3o2)[nH]1,7.5
CCC(C(=O)O)c1ccc(CC(C)C)cc1,4.89
Nc1nnc(-c2ccc(C(=O)O)cc2)s1,3.8
O=C(Nc1cccc(Cl)c1)c1ccccc1O,7.93
C=CCNC(=S)N/N=C(\C)c1ccccn1,11.26
CN(C)c1ccc(/C=N/NC(N)=O)cc1,11.87
Cc1ccc2c(c1)CC/C2=N\NC(N)=S,11.67
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,6.35
Oc1ccc(Sc2ccc(O)cc2O)c(O)c1,6.88
Cc1cccc(NC(=O)Nc2ccccc2)c1C,11.59
Cc1cccc(C)c1NC(=O)Nc1ccccc1,11.64
COc1cccc(NC(=O)Nc2ccccc2)c1,11.37
COc1ccc(NC(=O)Nc2ccccc2)cc1,11.69
O=C(Nc1ccccc1)Nc1ccc(Br)cc1,11.51
Cc1ccc(NC(=O)Nc2ccccc2)cc1C,11.64
CN(C)c1cc(=O)[nH]c(=O)[nH]1,8.7
O=C(Nc1ccccc1)Nc1cccc(Br)c1,11.44
N#Cc1ccc2nc(Nc3ncccn3)sc2c1,6.13
CCCCN1C(=O)NC2(CC2(C)C)C1=O,11.69
Clc1ccccc1-c1nc2ccccc2[nH]1,11.24
CCC(C(=O)Nc1ccncc1)c1ccccc1,13.25
O=C(O)CCCCCNC(=O)OCc1ccccc1,4.19
COc1ccc2c(O)cc(OC)c(O)c2c1O,8.86
O=C1C=C(O)C(=O)c2c(O)cccc21,5.1
O=C(CCc1ccc(O)cc1)c1ccccc1O,8.98
OC[C@H]1NCC[C@H](O)[C@@H]1O,13.43
COc1cc2c(c(O)c1C)C(=O)CCC2O,8.94
Oc1c(Cl)ccc(CCc2ccccc2)c1Cl,6.56
CN1CCc2c[nH]c(C(=O)O)c2C1=O,4.18
COc1cc(OC)c(C(=O)CO)c(O)c1C,9.39
O=C(O)CC1OC(=O)c2c(O)cccc21,3.31
CCCCCC/C=C\CC/C=C\CCCC(=O)O,4.92
COc1cc(O)ccc1CCCc1ccc(O)cc1,9.72
Cc1cc2[nH]c3cnccc3c2c(C)c1O,9.72
Cc1cc2c(c(C)c1O)c1ccncc1n2C,9.71
Cc1cc2[nH]c3cccnc3c2c(C)c1O,9.64
Cc1cc2c(c(C)c1O)c1ncccc1n2C,9.64
CCc1cnn(O)c1[C@@H](N)C(=O)O,1.52
CC(N)CCCCNc1cc(O)cc2cccnc12,9.21
CCCc1cnn(O)c1[C@H](N)C(=O)O,1.63
N[C@@H](C(=O)O)c1c(Cl)cnn1O,0.79
CC(Oc1ccccc1/C=N/O)C1=NCCN1,6.85
CCNC(=S)SCC(=O)c1ccc(OC)cc1,7.39
CCSC(=S)NCC(=O)c1ccc(OC)cc1,7.31
COC(=O)Cc1nc2ccc(OC)cc2nc1O,11.01
Oc1c(Br)cc(CCc2ccccc2)cc1Br,7.09
N#Cc1ccc(-c2ccc(O)c(O)c2)s1,8.33
COc1ccccc1NC(=O)OCC1CCCCN1C,12.28
CN(Cc1ccccc1)Cc1ccnc(Br)c1O,7.05
CP(=O)(O)CNC(=O)[C@@H](N)CO,1.7
Nc1nccnc1C(=O)N/N=C/c1ccco1,8.98
O=C(O)CCSc1nnc(SCCC(=O)O)s1,3.03
CS(=O)(=O)Nc1nc(CC(=O)O)cs1,3.44
Nc1nc(-c2ccco2)c2nn[nH]c2n1,6.71
Cc1ccc(OCc2ccoc2C(=O)O)cc1C,3.07
O=C(O)CCNc1ccc(Br)cc1C(=O)O,1.74
OC(O)(CSCCc1ccccc1)C(F)(F)F,8.12
O=C(Nc1cccnc1)c1cc(Cl)ccc1O,7.39
COc1ccc(Cl)cc1C(=O)Nc1nccs1,10.55
O=C(Nc1ccccn1)c1cc(Cl)ccc1O,7.38
O=C(Nc1cc(Cl)ccc1O)c1ccncc1,8.23
Cn1c(N)nc2[nH]c(=O)cnc2c1=O,7.43
COc1ccc2c(c1)SCc1cn[nH]c1-2,10.29
Clc1ccc2c(c1)SCc1cn[nH]c1-2,10.07
O=C(c1ccccc1O)n1nnc2ccccc21,7.72
O=C(Nc1cc(Cl)ccc1O)c1cccnc1,8.23
O=C(Nc1ccncc1)c1cc(Cl)ccc1O,7.4
O=C(Nc1cc(Cl)ccc1O)c1ccccc1,8.23
CCOCc1cccc2c1CCC2c1ncc[nH]1,13.28
COCCc1cccc2c1CCC2c1ncc[nH]1,13.28
CCOC(=O)c1c(C)oc2ccc(O)cc12,9.39
Oc1cc(O)c2c(c1)CCc1ccccc1O2,8.55
CCCCOC(=O)c1cc(O)c(O)c(O)c1,8.11
O=c1[nH]c2ccc(F)c(Cl)c2cc1O,5.32
O=c1[nH]c2ncc(F)c(Cl)c2cc1O,4.73
N#Cc1ccc(NC(=O)C(F)(F)F)cn1,10.8
c1ccc2c(c1)CC(c1ncc[nH]1)C2,13.65
CCCCOC(=O)C(=O)c1ccc(O)cc1O,6.58
CCCCCCCCCCCCCc1cc(O)cc(O)c1,9.36
Oc1cccc(CCc2cc(O)cc(O)c2)c1,9.28
CC1(C)C=Cc2cc(C(=O)O)ccc2O1,4.3
CC(=O)c1c(C)cc2cccc(O)c2c1O,8.35
CCCCCCCCC#C/C=C\CCCCCC(=O)O,4.59
CCCCCCCCC#C/C=C/CCCCCC(=O)O,4.59
O=C1CC[C@@H](O)c2cccc(O)c21,8.6
N#CC(C#N)=C(C#N)c1cccc(O)c1,7.17
N#CC(C#N)=C(C#N)c1ccc(O)cc1,6.79
CC(=O)c1ccc(O)c(CC=C(C)C)c1,7.59
C=CCCC#CC#CC#CCCCCCCCC(=O)O,4.53
C[S+]([O-])CC[C@H](N)C(=O)O,1.74
NC[C@@H](O)CC[C@H](N)C(=O)O,2.45
CCCCC(=O)NS(=O)(=O)c1ccccc1,4.24
Cn1cc(CC(N)C(=O)O)c2ccccc21,2.56
O=C(O)/C(Cl)=C(/CCl)C(Cl)Cl,2.68
CCCCCC1(CC)C(=O)NC(=O)NC1=O,7.48
NC(=O)CSc1nc2ncnc(N)c2[nH]1,8.67
O=C(O)/C(O)=C/C(=O)c1ccccc1,2.47
OC[C@@H]1CNC[C@H](O)[C@H]1O,13.52
O/C(=C(/O)c1ccccn1)c1ccccn1,0.8
NC(=S)Nc1ccc(S(N)(=O)=O)cc1,10.31
C/C=C1\OC(=O)c2c1ccc(OC)c2O,9.92
CCCCNc1nccc2[nH]c3ccccc3c12,12.47
COCCNc1nccc2[nH]c3ccccc3c12,12.47
CCCCNc1ccnc2[nH]c3ccccc3c12,13.45
COCCNc1ccnc2[nH]c3ccccc3c12,13.45
COC(=O)c1c[nH]c(=O)[nH]c1=O,8.17
O=C(Nc1cc(O)ccc1Cl)c1cnccn1,8.75
O=C(O)c1cccc(-c2cc[nH]n2)c1,3.97
COc1cc(O)cc(/C=C/c2cccs2)c1,8.88
COc1cc(O)cc(/C=C/c2ccsc2)c1,8.88
O=C(N/N=C/c1ccccc1)c1ccncc1,9.88
NCc1ccc(NC(=O)Nc2ccccc2)cc1,11.53
CS(=O)(=O)NCCc1cccc2ccccc12,11.73
O=C(CN1CCCC1)Nc1nsc2ccccc12,8.47
CCN(CC)CC(=O)Nc1nsc2ccccc12,8.58
CCCNC(C)C(=O)Nc1nsc2ccccc12,7.77
O=C1Nc2ccccc2/C1=C\c1ccncc1,11.31
O=C1Nc2ccccc2/C1=C\c1ccccn1,11.28
O=C1Nc2ccccc2/C1=C\c1ccccc1,11.31
CN(CCCSCCC(N)C(=O)O)CC(=O)O,1.69
CC(=O)c1c(O)ccc2ccc(=O)oc12,7.61
CCOC(=O)c1ccc2[nH]c(C)nc2c1,11.95
C=CCCCCCCCCc1nc2ccccc2[nH]1,12.55
O=C(Oc1cccnc1C(=O)O)c1ccco1,0.99
C=C(C)CCSP(=O)(O)OP(=O)(O)O,2.04
CCCCC#C[C@@H](O)[C@@H](N)CO,12.99
CC/C=C/C#C/C=C/C#CCCCC(=O)O,3.96
Cc1oc2cc(CO)cc(O)c2c(=O)c1O,7.08
N[C@@H](CSS(=O)(=O)O)C(=O)O,-1.87
CCCCCCC1=C(O)CC(CCCCC)OC1=O,5.34
COCNC(=O)c1cc(Br)c(Br)[nH]1,11.96
Cn1c(CC(=O)[O-])c[n+](C)c1N,3.64
COC(=O)c1c[nH]c2cc(Br)ccc12,11.93
CCCC/C=C/C#CCCCCCCCCCC(=O)O,4.95
Oc1noc2c(F)c(C(F)(F)F)ccc12,6.12
CC(=N)Nc1cccc(S(N)(=O)=O)c1,10.29
N[C@@H](CCc1cnc[nH]1)C(=O)O,1.99
COc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,5.85
NS(=O)(=O)c1cccc2c(O)cccc12,9.33
S=C1CCc2cc(-c3cccnc3)ccc2N1,8.6
O=C1CSc2cc(-c3cccnc3)ccc2N1,12.64
O=C(O)/C=C/C(=O)/C=C/C(=O)O,2.74
COc1ccccc1/C=C1\SC(=S)NC1=O,4.93
CCN1CNS(=O)(=O)c2ncc(C)cc21,9.33
CCN1CNS(=O)(=O)c2cc(F)cnc21,8.81
CN1CNS(=O)(=O)c2cc(Cl)cnc21,8.96
CCN1CNS(=O)(=O)c2cc(C)cnc21,9.72
CCc1ccc(-c2ccc(O)c(OC)c2)o1,9.48
O=C(NO)c1cn(CCCc2ccccc2)nn1,8.04
O=C(NO)c1cn(CCOc2ccccc2)nn1,8.04
O=C(O)CC12CC3CC(CC(C3)C1)C2,4.78
O=C(NO)c1cc(O)ccc1Oc1ccccc1,8.49
O=C(c1c(O)cc(O)cc1O)n1cccc1,7.65
Oc1ccc(C2=CCCOc3ccccc32)cc1,9.36
Nc1cc(Cl)c(Cl)cc1S(N)(=O)=O,9.31
Oc1ccc(/C=N/C2CCCCC2)c(O)c1,8.76
CC(O)c1nc2cc(Cl)c(Cl)cc2n1C,13.81
O=c1ccc2c(cc(O)c3ccccc32)o1,7.47
O=c1ccc2c(o1)c(O)cc1ccccc12,9.93
O=c1ccc2cc(O)c3c(c2o1)CCCC3,9.78
CC1CCN(c2ncnc3[nH]cnc23)CC1,9.84
NC(=O)/C(O)=C/C(=O)C1CCCCC1,9.68
O=C(NO)c1ccc(CNC2CCCCC2)cc1,8.78
O=C(O)/C=C/c1c[nH]c2ccccc12,4.46
CC(C)Nc1nccc(-c2cn[nH]c2)n1,11.91
O=C(O)C(O)Cc1c[nH]c2ccccc12,4.14
NC(Cc1c[nH]c2ccccc12)C(=O)O,2.54
Oc1ccc(/C=C/c2ccccc2)c(O)c1,8.92
c1nc(NCC2CCCO2)c2nc[nH]c2n1,9.87
Oc1ncc(/N=C/c2ccccc2)c(O)n1,10.99
Nc1nc(Cc2nnc(N)[nH]2)n[nH]1,9.68
C/C=C/c1cc(OC)c(OC)c(O)c1OC,9.3
CCN(CC)Cc1c[nH]c(C)c(O)c1=O,11.83
CCCCCCCCc1c(C)nc(C)c(Br)c1O,9.43
CC(=O)c1ccc2nc[nH]c(=O)c2c1,10.18
Oc1ccccc1CCNCC1CCc2ccccc2C1,9.78
Oc1ccc2c(c1NCC1CCCCC1)CCCC2,10.66
Oc1cccc2c1CC(NCc1ccccc1)CC2,10.37
Oc1ccc2ccccc2c1CNCCC1CCCCC1,7.95
Oc1ccc2c(c1CNC1CCCCC1)CCCC2,8.72
O=C(O)c1cccnc1Sc1ccc(Cl)cc1,3.65
CCCC(=O)c1c(O)c2ccccc2oc1=O,5.11
O=C(Nc1nccs1)c1sc2ccccc2c1O,3.33
CCCCCCCCNCc1c(O)ccc2ccccc12,7.94
CCOC(=O)NOC(C(=O)O)c1ccccc1,3.58
Cc1cccc(NC(=O)NCc2ccccc2)n1,11.84
CCCCN(CCCC)Cc1cc2ccccc2cc1O,7.67
O=C(O)c1cccc(CNCc2ccccc2)c1,3.76
CSC1=N/C(=C\c2cccs2)C(=O)N1,9.62
CCCN(CCC)c1cc(C(=O)O)n[nH]1,3.94
O=C(NO)c1ccc(CCc2ccccc2)cc1,9.21
O=C(CC1SC(=O)NC1=O)Nc1nccs1,6.3
O=C(O)c1csc(NN=C2CCCCCC2)n1,3.35
Nc1ccc(-c2cc(C(=O)O)no2)cc1,3.93
COc1c(O)cc2oc(C)cc(=O)c2c1O,7.12
NC(CNC(=O)c1ccc[nH]1)C(=O)O,1.97
CCCCCC1OC1CC#CCCCCCCCC(=O)O,4.76
CCN(CC)C(=O)Nc1ccccc1C(=O)O,3.53
COc1cc2oc(C)c(C(=O)O)c2cc1O,4.12
CCCc1cc(=O)oc2cc(I)cc(O)c12,6.96
O=C(CC1NC(=O)NC1=O)Nc1nccs1,7.88
O=C(O)c1ccccc1NC(=O)N1CCCC1,3.53
CCc1nccc2c1[nH]c1c(O)cccc12,9.48
CCOC(=O)c1csc(NN=C2CCCC2)n1,10.83
CC(Cc1ccc(O)cc1)c1ccc(O)cc1,9.96
C=COC(=O)Nc1cccc2ccc(N)nc12,12.05
CCN(CC)C(=S)Nc1ccccc1C(=O)O,3.59
CCCCCNC(=O)NCCCCC#CCCC(=O)O,4.56
Cc1nnc2sc(Cc3sc(N)nc3O)nn12,6.18
Cc1nc(S)n(Nc2cccc(Cl)c2)c1C,7.64
CCOC(=O)C1CC(=O)NC1C(=O)OCC,10.78
O=C(O)c1ccccc1NC(=S)N1CCCC1,3.59
CC(=O)Nc1nc2c(s1)C(=O)NCCC2,7.9
Cc1cnc2c(c1)N1CCCCC1C(=O)N2,11.78
CC(Cc1ccc(O)cc1)c1ccc(O)cn1,9.47
CC(Cc1ccc(O)cn1)c1ccc(O)cc1,9.48
CCc1ccccc1NC(=O)CC1NCCNC1=O,13.91
CC(C)CC1=NNC(=O)C1Sc1ccccc1,10.89
CC1=NNC(=O)C1OCc1cccc(Br)c1,11.43
CCCC/C=C/C=N/NC(=O)c1ccncc1,9.88
